dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-01-20 08:00:00,5,2403.26,132.32,79.51,0.0,24.8,137.37,152.11,6.78
2022-01-20 09:00:00,5,2189.64,118.02,74.71,0.33,23.6,120.65,135.17,6.33
2022-01-20 10:00:00,5,1628.88,80.47,64.43,1.48,20.27,85.1,97.34,5.19
2022-01-20 11:00:00,5,1241.68,59.01,51.41,4.65,17.88,61.76,71.53,4.56
2022-01-20 12:00:00,4,854.49,35.76,38.39,10.64,14.07,38.15,44.88,3.93
2022-01-20 13:00:00,2,480.65,8.72,25.7,32.54,7.99,14.64,18.12,2.25
2022-01-20 14:00:00,2,480.65,6.65,27.08,34.69,8.11,13.38,16.32,2.37
2022-01-20 15:00:00,2,520.71,5.25,32.9,30.4,8.82,14.46,17.23,2.63
2022-01-20 16:00:00,2,560.76,2.85,41.47,22.89,9.54,16.34,19.11,2.88
2022-01-20 17:00:00,3,640.87,2.1,51.41,12.7,10.61,20.72,23.85,3.1
2022-01-20 18:00:00,4,774.38,5.48,58.95,5.59,12.16,28.47,32.21,3.51
2022-01-20 19:00:00,4,907.9,11.73,62.38,1.74,13.35,36.37,41.01,4.12
2022-01-20 20:00:00,4,1014.71,19.0,61.69,0.39,13.95,42.68,48.15,4.37
2022-01-20 21:00:00,4,1094.82,25.48,61.69,0.11,14.31,47.96,54.02,4.43
2022-01-20 22:00:00,4,1041.41,23.92,60.32,0.12,12.76,45.19,51.31,3.96
2022-01-20 23:00:00,4,781.06,9.05,54.15,2.19,8.7,29.41,34.29,2.66
2022-01-21 00:00:00,2,594.14,1.36,42.16,13.59,6.5,18.99,22.91,2.03
2022-01-21 01:00:00,2,527.38,0.31,34.27,25.39,5.96,15.84,19.36,1.87
2022-01-21 02:00:00,2,514.03,0.19,32.56,29.68,5.9,15.11,18.4,1.87
2022-01-21 03:00:00,2,507.35,0.17,32.22,30.76,5.96,14.83,17.95,1.96
2022-01-21 04:00:00,2,500.68,0.15,31.87,32.19,6.02,14.41,17.42,2.09
2022-01-21 05:00:00,2,540.73,0.28,37.01,28.25,6.97,16.64,19.89,2.28
2022-01-21 06:00:00,4,794.41,5.25,58.26,7.78,11.21,31.45,36.09,3.55
2022-01-21 07:00:00,4,1081.47,24.36,64.43,0.3,15.14,48.08,54.19,4.75
2022-01-21 08:00:00,5,1228.33,40.23,64.43,0.02,17.4,57.58,64.64,5.45
2022-01-21 09:00:00,5,1308.44,46.49,65.8,0.35,19.07,61.88,69.47,5.89
2022-01-21 10:00:00,5,1241.68,43.81,63.75,1.23,18.84,57.76,65.38,5.7
2022-01-21 11:00:00,4,1014.71,31.29,57.58,3.62,16.93,43.7,50.66,4.88
2022-01-21 12:00:00,4,767.71,16.99,50.04,8.49,14.19,29.9,36.02,4.12
2022-01-21 13:00:00,2,554.08,4.02,39.76,26.46,10.49,17.88,22.64,3.01
2022-01-21 14:00:00,2,514.03,2.01,36.33,35.41,9.78,15.41,19.53,2.91
2022-01-21 15:00:00,2,514.03,1.19,38.04,34.69,9.78,15.29,19.25,3.07
2022-01-21 16:00:00,5,1134.87,34.42,66.49,4.69,16.45,52.84,60.09,5.76
2022-01-21 17:00:00,5,2376.56,132.32,83.63,0.02,26.23,136.92,150.68,8.49
2022-01-21 18:00:00,5,3898.62,243.19,105.56,0.0,37.67,241.06,262.45,11.91
2022-01-21 19:00:00,5,5287.17,336.17,120.64,0.0,43.87,332.92,361.04,13.81
2022-01-21 20:00:00,5,5287.17,329.02,120.64,0.0,35.76,325.18,351.96,10.01
2022-01-21 21:00:00,5,3898.62,223.52,102.82,0.0,25.99,230.33,250.46,6.84
2022-01-21 22:00:00,5,2243.04,104.61,85.0,0.0,18.12,118.76,131.62,4.75
2022-01-21 23:00:00,5,1482.01,52.75,74.71,0.0,11.92,72.01,81.22,2.98
2022-01-22 00:00:00,4,974.66,21.68,61.01,0.13,8.7,42.39,48.75,2.63
2022-01-22 01:00:00,4,747.68,8.94,50.72,1.31,7.27,30.44,35.28,2.28
2022-01-22 02:00:00,4,694.27,4.92,47.3,3.17,5.96,28.07,32.52,1.52
2022-01-22 03:00:00,4,694.27,3.91,47.98,3.98,6.38,28.97,33.59,1.6
2022-01-22 04:00:00,4,714.3,4.3,48.67,3.58,6.91,30.56,35.57,1.69
2022-01-22 05:00:00,4,787.73,9.39,50.72,1.21,8.11,36.21,42.0,2.03
2022-01-22 06:00:00,5,1188.28,38.44,55.52,0.02,13.71,62.11,70.2,3.8
2022-01-22 07:00:00,5,1735.69,79.57,65.8,0.0,20.03,99.17,110.27,5.64
2022-01-22 08:00:00,5,2056.12,104.61,74.03,0.0,23.6,120.61,133.63,6.65
2022-01-22 09:00:00,5,1976.01,99.24,75.4,0.2,24.32,115.62,128.66,6.9
2022-01-22 10:00:00,5,1535.42,69.74,68.55,1.16,22.41,87.6,98.54,6.14
2022-01-22 11:00:00,5,1335.14,59.9,63.06,2.62,21.46,73.84,83.81,6.02
2022-01-22 12:00:00,5,1068.12,42.47,58.26,4.47,18.6,58.27,66.84,5.51
2022-01-22 13:00:00,4,774.38,18.33,55.52,9.12,14.66,39.05,45.35,4.02
2022-01-22 14:00:00,4,707.63,11.29,56.21,11.0,14.54,33.24,38.81,3.8
2022-01-22 15:00:00,4,714.3,8.83,58.95,8.4,15.5,32.66,38.3,4.18
2022-01-22 16:00:00,5,1281.74,50.96,67.17,0.87,21.93,67.69,76.35,7.35
2022-01-22 17:00:00,5,2429.96,141.26,77.46,0.01,31.47,145.24,159.87,11.27
2022-01-22 18:00:00,5,3791.81,246.76,90.48,0.0,43.87,247.41,269.85,15.71
2022-01-22 19:00:00,5,5180.36,354.05,102.82,0.0,53.88,353.88,384.47,19.51
2022-01-22 20:00:00,5,6034.85,414.85,112.41,0.0,53.41,419.1,454.78,18.49
2022-01-22 21:00:00,5,6195.07,422.0,115.16,0.0,48.16,431.17,468.7,15.83
2022-01-22 22:00:00,5,5447.39,354.05,111.04,0.0,37.67,374.28,408.05,11.78
2022-01-22 23:00:00,5,4753.11,303.98,104.19,0.0,25.75,324.52,354.49,7.66
2022-01-23 00:00:00,5,3952.03,243.19,94.59,0.0,17.17,261.53,286.03,5.57
2022-01-24 01:00:00,4,600.81,8.94,32.56,1.13,4.65,25.96,28.93,1.71
2022-01-24 02:00:00,4,600.81,11.18,30.16,0.59,5.66,27.53,30.41,2.34
2022-01-24 03:00:00,4,594.14,12.52,28.79,0.4,6.85,29.0,31.88,3.13
2022-01-24 04:00:00,4,614.17,14.19,28.79,0.28,7.33,31.16,34.15,3.7
2022-01-24 05:00:00,4,720.98,22.13,30.16,0.08,9.78,38.81,42.4,5.76
2022-01-24 06:00:00,5,1201.63,57.22,35.64,0.0,19.79,72.32,78.56,11.65
2022-01-24 07:00:00,5,1642.23,90.3,43.18,0.0,27.89,103.58,112.3,16.72
2022-01-24 08:00:00,5,1842.5,106.39,46.61,0.0,31.47,117.5,127.62,18.75
2022-01-24 09:00:00,5,1869.2,107.29,45.24,0.67,28.85,119.0,129.59,15.45
2022-01-24 10:00:00,5,1602.17,90.3,40.1,3.04,20.03,101.35,111.02,7.98
2022-01-24 11:00:00,5,1335.14,73.31,35.3,6.08,16.69,83.81,92.32,6.27
2022-01-24 12:00:00,5,1121.52,58.11,32.9,8.67,15.02,70.24,77.72,5.83
2022-01-24 13:00:00,4,827.79,33.08,32.9,15.56,13.11,49.68,54.88,4.56
2022-01-24 14:00:00,4,747.68,24.81,34.62,18.06,12.52,43.31,47.8,4.37
2022-01-24 15:00:00,4,700.95,18.55,37.36,15.91,11.56,40.07,44.15,4.24
2022-01-24 16:00:00,5,1255.04,59.9,49.35,3.17,17.64,76.13,83.3,7.28
2022-01-24 17:00:00,5,2162.93,132.32,58.95,0.05,26.23,139.13,151.25,11.02
2022-01-24 18:00:00,5,3097.53,200.27,69.23,0.0,38.15,208.14,225.73,16.47
2022-01-24 19:00:00,5,3738.4,243.19,71.29,0.0,47.21,253.22,274.76,21.03
2022-01-24 20:00:00,5,3952.03,250.34,67.17,0.0,48.64,266.36,289.53,22.55
2022-01-24 21:00:00,5,4058.84,257.49,65.12,0.0,57.7,279.24,301.01,32.17
2022-01-24 22:00:00,5,3898.62,243.19,61.69,0.0,54.84,266.53,284.33,34.45
2022-01-24 23:00:00,5,3204.35,196.7,54.84,0.0,41.01,216.93,231.23,29.64
2022-01-25 00:00:00,5,2750.4,164.51,50.04,0.0,32.42,184.35,196.09,27.36
2022-01-25 01:00:00,5,2803.8,168.09,49.35,0.0,31.95,187.78,198.47,30.15
2022-01-25 02:00:00,5,3097.53,189.54,52.09,0.0,37.19,207.8,218.25,37.49
2022-01-25 03:00:00,5,3471.37,214.58,55.52,0.0,44.82,231.76,241.74,48.64
2022-01-25 04:00:00,5,3845.21,239.61,60.32,0.0,55.79,250.43,259.94,60.8
2022-01-25 05:00:00,5,4432.68,278.95,67.17,0.0,70.57,284.18,295.44,68.9
2022-01-25 06:00:00,5,5981.45,396.97,86.37,0.0,106.81,400.24,419.89,80.05
2022-01-25 07:00:00,5,8010.86,550.75,115.16,0.0,150.68,535.33,566.17,92.21
2022-01-25 08:00:00,5,9399.41,658.04,142.57,0.0,177.38,628.34,668.05,95.25
2022-01-25 09:00:00,5,10147.09,700.95,160.4,0.01,177.38,664.58,711.78,87.14
2022-01-25 10:00:00,5,9078.98,622.27,154.91,0.03,131.61,603.19,652.74,63.33
2022-01-25 11:00:00,5,7049.56,479.22,135.72,0.06,73.43,472.62,519.85,29.64
2022-01-25 12:00:00,5,5020.14,336.17,113.79,0.09,46.25,331.71,371.03,15.58
2022-01-25 13:00:00,5,2803.8,178.81,90.48,0.15,36.24,179.82,203.97,10.13
2022-01-25 14:00:00,5,2296.45,137.69,77.46,0.15,30.52,141.99,162.64,8.04
2022-01-25 15:00:00,5,2082.82,116.23,70.6,0.11,28.37,120.23,138.54,7.28
2022-01-25 16:00:00,5,2216.34,119.81,75.4,0.07,28.85,128.92,146.06,7.79
2022-01-25 17:00:00,5,2857.21,171.66,86.37,0.0,35.29,178.09,197.78,11.02
2022-01-25 18:00:00,5,3791.81,243.19,97.33,0.0,50.07,248.64,272.99,17.73
2022-01-25 19:00:00,5,4753.11,307.56,106.93,0.0,62.94,317.99,347.22,23.31
2022-01-25 20:00:00,5,4592.9,293.25,106.93,0.0,53.88,304.79,333.79,17.99
2022-01-25 21:00:00,5,3364.56,198.48,98.71,0.0,40.53,217.2,241.31,11.91
2022-01-25 22:00:00,5,1668.93,70.63,82.25,0.0,26.94,101.6,114.39,6.4
2022-01-25 23:00:00,5,1174.93,34.42,75.4,0.0,20.03,69.24,78.17,3.99
2022-01-26 00:00:00,5,881.2,16.76,66.49,0.08,15.14,51.94,58.19,2.66
2022-01-26 01:00:00,4,720.98,9.28,54.15,0.53,11.8,43.73,48.35,2.12
2022-01-26 02:00:00,4,654.22,5.81,46.61,1.83,10.97,41.01,44.57,2.22
2022-01-26 03:00:00,5,794.41,16.99,48.67,0.06,12.76,52.72,57.74,2.88
2022-01-26 04:00:00,5,881.2,24.81,50.04,0.01,15.26,58.73,64.04,3.7
2022-01-26 05:00:00,5,961.3,33.53,52.09,0.0,18.12,64.87,70.41,4.62
2022-01-26 06:00:00,5,1188.28,52.3,56.21,0.0,23.84,80.47,87.05,6.71
2022-01-26 07:00:00,5,1708.98,89.41,63.06,0.0,32.42,116.47,127.59,9.88
2022-01-26 08:00:00,5,1815.8,101.92,65.8,0.0,33.86,126.26,139.36,9.88
2022-01-26 09:00:00,5,1602.17,84.04,66.49,0.01,29.56,105.93,116.34,7.92
2022-01-26 10:00:00,5,1401.9,67.06,67.17,0.1,26.94,93.82,104.81,6.46
2022-01-26 11:00:00,5,1268.39,59.9,59.63,0.49,25.99,84.97,97.27,5.7
2022-01-26 12:00:00,5,1174.93,52.3,56.89,0.77,24.56,79.36,90.75,4.94
2022-01-26 13:00:00,5,988.01,36.21,63.06,1.1,22.41,66.21,76.76,4.31
2022-01-26 14:00:00,5,854.49,26.15,49.35,1.21,18.84,58.37,65.26,2.85
2022-01-26 15:00:00,5,847.82,26.6,56.89,0.74,19.07,56.22,66.67,3.42
2022-01-26 16:00:00,5,974.66,36.66,58.26,0.22,19.79,63.61,75.11,4.05
2022-01-26 17:00:00,5,1214.98,54.99,60.32,0.01,19.79,78.37,93.12,4.69
2022-01-26 18:00:00,5,1375.2,65.27,58.95,0.0,18.36,87.9,105.67,4.88
2022-01-26 19:00:00,5,5287.17,371.93,93.22,0.0,57.7,381.59,421.3,20.27
2022-01-26 20:00:00,5,1348.5,60.8,52.78,0.0,15.5,85.35,102.64,4.5
2022-01-26 21:00:00,5,1241.68,50.51,50.72,0.0,13.95,78.41,93.61,3.93
2022-01-26 22:00:00,5,3204.35,202.06,69.92,0.0,24.08,222.6,258.08,6.4
2022-01-26 23:00:00,4,741.0,13.52,43.87,0.61,7.09,45.44,54.11,1.61
2022-01-27 00:00:00,4,587.46,3.74,38.73,4.83,5.54,35.68,41.78,1.16
2022-01-27 01:00:00,4,540.73,1.24,33.93,11.8,5.01,32.04,36.75,1.08
2022-01-27 02:00:00,4,527.38,0.89,32.22,14.48,4.77,31.44,35.74,1.08
2022-01-27 03:00:00,4,534.06,0.87,31.87,14.84,4.71,32.15,36.22,1.08
2022-01-27 04:00:00,4,547.41,0.94,32.56,14.48,4.89,33.58,37.29,1.11
2022-01-27 05:00:00,4,587.46,1.65,35.99,11.18,5.54,36.21,40.39,1.35
2022-01-27 06:00:00,4,794.41,12.07,44.55,1.72,8.7,48.56,54.6,2.5
2022-01-27 07:00:00,5,974.66,28.61,44.55,0.06,11.32,59.58,67.89,3.39
2022-01-27 08:00:00,5,1041.41,35.76,44.55,0.02,12.4,62.81,72.62,3.67
2022-01-27 09:00:00,5,1001.36,34.87,43.53,0.23,12.4,60.2,69.9,3.64
2022-01-27 10:00:00,4,847.82,24.36,40.1,1.48,10.73,49.07,57.25,2.98
2022-01-27 11:00:00,4,700.95,15.2,37.36,5.28,9.42,39.09,45.66,2.5
2022-01-27 12:00:00,4,594.14,9.05,34.62,12.52,8.34,31.6,37.04,2.34
2022-01-27 13:00:00,3,507.35,4.3,30.85,22.71,7.15,24.91,29.07,2.01
2022-01-27 14:00:00,3,507.35,3.35,32.22,22.35,6.97,24.27,28.32,2.03
2022-01-27 15:00:00,3,520.71,2.65,35.64,18.42,6.91,24.78,28.97,2.09
2022-01-27 16:00:00,4,547.41,2.1,40.44,13.59,7.09,25.49,29.68,2.18
2022-01-27 17:00:00,4,574.11,2.35,43.53,10.28,7.45,26.18,30.48,2.34
2022-01-27 18:00:00,4,627.52,3.86,45.93,6.88,8.34,28.58,33.28,2.66
2022-01-27 19:00:00,4,694.27,6.59,48.67,3.71,9.54,31.49,36.74,2.98
2022-01-27 20:00:00,4,754.36,9.72,50.04,1.7,10.49,33.1,38.78,3.13
2022-01-27 21:00:00,4,794.41,12.52,50.72,0.89,11.44,33.66,39.61,3.29
2022-01-27 22:00:00,4,767.71,10.95,51.41,0.98,10.97,30.59,36.38,3.01
2022-01-27 23:00:00,3,654.22,4.69,47.98,3.22,9.06,23.3,28.29,2.18
2022-01-28 00:00:00,3,580.79,2.63,44.55,5.32,8.23,20.25,24.39,1.87
2022-01-28 01:00:00,4,814.44,18.33,45.24,0.51,8.58,34.95,39.16,2.12
2022-01-28 02:00:00,5,1214.98,46.49,45.24,0.0,10.01,60.31,65.17,2.82
2022-01-28 03:00:00,5,1508.71,67.95,48.67,0.0,12.28,80.43,85.69,3.96
2022-01-28 04:00:00,5,1695.63,83.15,50.04,0.0,14.66,93.31,98.65,5.07
2022-01-28 05:00:00,5,1976.01,104.61,50.72,0.0,16.93,111.66,117.21,5.76
2022-01-28 06:00:00,5,3097.53,191.33,59.63,0.0,29.8,191.62,199.8,10.51
2022-01-28 07:00:00,5,4219.06,282.53,71.29,0.0,40.05,271.75,282.47,13.81
2022-01-28 08:00:00,5,5180.36,357.63,82.94,0.0,49.11,331.11,343.82,16.97
2022-01-28 09:00:00,5,5714.42,400.54,91.85,0.02,55.31,361.8,377.27,19.25
2022-01-28 10:00:00,5,4859.92,343.32,85.68,0.08,49.59,306.11,323.63,16.47
2022-01-28 11:00:00,5,3524.78,243.19,70.6,0.22,36.24,216.27,235.11,10.51
2022-01-28 12:00:00,5,2429.96,160.93,59.63,0.51,26.94,142.22,161.29,6.78
2022-01-28 13:00:00,5,1134.87,50.96,56.21,1.9,18.12,58.59,71.77,3.7
2022-01-28 14:00:00,4,741.0,16.99,53.47,5.5,13.83,31.77,41.34,3.13
2022-01-28 15:00:00,3,614.17,6.09,50.72,11.44,11.8,22.45,29.64,3.1
2022-01-28 16:00:00,4,747.68,11.96,58.95,6.53,13.11,30.1,37.34,4.12
2022-01-28 17:00:00,4,1041.41,35.32,63.06,0.14,15.26,48.22,58.27,4.75
2022-01-28 18:00:00,5,1268.39,54.54,59.63,0.0,16.21,62.65,76.39,4.56
2022-01-28 19:00:00,5,1401.9,64.37,56.21,0.0,16.69,71.42,87.56,4.56
2022-01-28 20:00:00,5,1321.79,57.22,52.09,0.0,15.5,65.74,81.57,4.18
2022-01-28 21:00:00,5,1081.47,41.13,45.93,0.0,12.87,50.2,62.94,3.55
2022-01-28 22:00:00,4,747.68,18.78,39.76,0.2,8.7,29.84,38.2,2.47
2022-01-28 23:00:00,2,540.73,5.92,34.62,2.91,5.42,18.52,24.36,1.54
2022-01-29 00:00:00,2,433.92,1.08,27.08,11.62,3.64,13.37,17.34,1.04
2022-01-29 01:00:00,2,400.54,0.42,22.62,18.24,3.04,11.76,14.46,0.87
2022-01-29 02:00:00,1,370.5,0.2,19.36,23.96,2.74,9.87,11.99,0.79
2022-01-29 03:00:00,1,343.8,0.08,16.11,31.83,2.56,7.9,9.74,0.72
2022-01-29 04:00:00,1,317.1,0.02,13.19,40.77,2.44,6.58,8.3,0.72
2022-01-29 05:00:00,1,330.45,0.04,14.91,39.34,2.8,7.22,9.13,0.89
2022-01-29 06:00:00,2,420.57,0.27,25.36,27.54,4.53,11.74,14.4,1.46
2022-01-29 07:00:00,2,480.65,0.84,33.24,18.24,5.72,14.71,18.07,1.84
2022-01-29 08:00:00,2,480.65,0.92,32.9,16.99,5.78,14.16,17.54,1.85
2022-01-29 09:00:00,2,447.27,0.79,28.79,20.21,5.36,12.33,15.3,1.73
2022-01-29 10:00:00,1,393.87,0.8,22.28,27.89,4.47,9.42,11.89,1.47
2022-01-29 11:00:00,1,370.5,0.94,19.88,31.47,4.17,7.93,10.32,1.39
2022-01-29 12:00:00,1,357.15,0.94,18.68,32.9,3.99,6.92,9.39,1.39
2022-01-29 13:00:00,1,343.8,0.82,17.82,36.48,3.87,6.25,8.81,1.23
2022-01-29 14:00:00,1,340.46,0.64,17.99,39.7,3.87,5.86,8.35,1.16
2022-01-29 15:00:00,1,340.46,0.35,18.51,42.92,3.87,5.51,7.73,1.12
2022-01-29 16:00:00,1,350.48,0.13,19.88,44.7,3.99,5.57,7.58,1.16
2022-01-29 17:00:00,1,373.84,0.03,22.62,44.35,4.41,6.41,8.6,1.27
2022-01-29 18:00:00,1,413.89,0.04,26.39,41.48,5.13,8.32,11.0,1.5
2022-01-29 19:00:00,1,453.95,0.06,29.47,38.62,5.78,9.97,12.94,1.66
2022-01-29 20:00:00,2,453.95,0.06,29.13,38.98,5.9,10.14,13.0,1.6
2022-01-29 21:00:00,2,453.95,0.06,28.79,38.62,5.96,10.4,13.27,1.58
2022-01-29 22:00:00,1,433.92,0.04,26.39,39.7,5.54,9.49,12.29,1.42
2022-01-29 23:00:00,1,363.83,0.01,19.19,44.7,4.47,6.77,9.22,1.01
2022-01-30 00:00:00,1,340.46,0.01,17.48,45.06,4.47,6.2,8.63,0.94
2022-01-30 01:00:00,1,343.8,0.02,18.16,42.56,4.65,6.6,9.19,0.96
2022-01-30 02:00:00,1,353.81,0.03,19.88,38.62,4.89,7.15,9.82,1.03
2022-01-30 03:00:00,1,367.16,0.05,21.59,34.33,5.01,7.63,10.39,1.14
2022-01-30 04:00:00,1,387.19,0.1,23.99,29.33,5.25,8.57,11.71,1.33
2022-01-30 05:00:00,2,453.95,0.52,31.19,18.24,6.32,12.14,15.9,1.71
2022-01-30 06:00:00,4,714.3,11.51,44.55,1.97,10.37,26.21,31.4,3.07
2022-01-30 07:00:00,4,947.95,31.74,45.24,0.02,13.47,40.23,47.26,4.75
2022-01-30 08:00:00,4,1028.06,38.44,47.3,0.03,14.9,45.1,53.89,5.57
2022-01-30 09:00:00,4,1001.36,36.66,47.98,2.75,15.74,44.57,54.58,5.95
2022-01-30 10:00:00,4,867.84,29.06,43.53,10.37,14.66,36.34,46.63,5.7
2022-01-30 11:00:00,4,787.73,23.69,40.78,15.91,14.19,30.66,40.95,5.64
2022-01-30 12:00:00,4,720.98,18.1,42.16,18.6,13.95,27.21,37.55,5.76
2022-01-30 13:00:00,4,674.25,11.73,47.98,23.6,14.42,25.91,35.78,5.38
2022-01-30 14:00:00,4,714.3,10.17,54.84,22.89,16.21,28.23,37.67,5.45
2022-01-30 15:00:00,4,767.71,9.39,64.43,16.81,17.88,31.23,40.82,5.7
2022-01-30 16:00:00,5,1682.28,78.68,80.2,1.45,27.18,89.98,104.59,11.15
2022-01-30 17:00:00,5,3070.83,198.48,87.74,0.02,37.67,190.13,212.69,15.96
2022-01-30 18:00:00,5,4005.43,268.22,100.08,0.0,46.73,262.11,292.33,18.75
2022-01-30 19:00:00,5,4806.52,325.44,106.93,0.0,51.02,323.63,361.07,19.25
2022-01-30 20:00:00,5,4753.11,311.14,104.19,0.0,37.19,312.09,347.99,12.16
2022-01-30 21:00:00,5,3471.37,205.64,89.11,0.0,25.51,208.03,234.0,8.11
2022-01-30 22:00:00,4,847.82,16.54,56.89,1.5,9.18,33.82,45.21,3.45
2022-01-30 23:00:00,2,460.62,0.43,30.5,24.32,4.95,12.59,20.49,2.15
2022-01-31 00:00:00,1,380.52,0.05,21.42,38.98,4.23,8.78,15.52,1.9
2022-01-31 01:00:00,1,340.46,0.02,16.79,45.42,3.67,6.88,13.47,1.63
2022-01-31 02:00:00,1,317.1,0.01,13.71,50.78,3.13,5.77,12.21,1.27
2022-01-31 03:00:00,1,297.07,0.0,10.8,57.94,2.71,4.88,10.99,0.98
2022-01-31 04:00:00,1,283.72,0.0,9.42,62.94,2.68,4.41,8.79,0.82
2022-01-31 05:00:00,1,303.75,0.01,12.51,57.22,3.61,5.14,7.59,0.93
2022-01-31 06:00:00,1,393.87,0.03,23.65,46.49,6.02,8.69,10.65,1.58
2022-01-31 07:00:00,2,453.95,0.06,31.53,42.92,7.45,11.29,13.73,2.15
2022-01-31 08:00:00,2,453.95,0.05,30.85,46.49,7.27,10.47,13.12,2.25
2022-01-31 09:00:00,1,427.25,0.29,26.73,52.21,6.62,8.81,11.48,2.15
2022-01-31 10:00:00,1,387.19,0.45,21.08,57.22,5.72,6.47,8.4,1.84
2022-01-31 11:00:00,1,353.81,0.74,16.45,60.08,4.83,4.77,6.08,1.65
2022-01-31 12:00:00,1,330.45,0.83,12.85,63.66,3.93,3.61,4.57,1.44
2022-01-31 13:00:00,1,323.77,0.98,12.34,68.66,3.78,3.36,4.35,1.46
2022-01-31 14:00:00,1,333.79,0.84,14.22,71.53,4.35,3.76,4.86,1.58
2022-01-31 15:00:00,1,343.8,0.5,16.62,72.96,5.01,4.37,5.55,1.71
2022-01-31 16:00:00,1,380.52,0.34,21.93,70.81,6.2,6.1,7.58,2.15
2022-01-31 17:00:00,1,453.95,0.08,31.19,61.51,7.87,9.87,11.91,3.04
2022-01-31 18:00:00,2,560.76,0.04,42.5,50.07,9.89,16.01,18.78,4.18
2022-01-31 19:00:00,4,747.68,0.49,60.32,30.04,13.11,26.89,30.74,6.08
2022-01-31 20:00:00,4,907.9,2.43,72.66,12.87,15.26,36.82,41.72,7.6
2022-01-31 21:00:00,4,1014.71,6.76,76.09,4.74,15.97,43.21,48.79,8.36
2022-01-31 22:00:00,4,1094.82,13.75,76.77,1.26,15.97,49.26,55.51,8.23
2022-01-31 23:00:00,4,974.66,9.28,72.66,2.1,11.8,41.65,47.37,5.64
2022-02-01 00:00:00,4,801.09,3.3,63.75,6.97,8.7,32.02,36.85,3.39
2022-02-01 01:00:00,4,720.98,1.49,55.52,12.87,7.51,27.27,31.65,2.31
2022-02-01 02:00:00,3,654.22,0.86,49.35,16.99,6.91,23.29,27.47,1.73
2022-02-01 03:00:00,2,587.46,0.58,43.18,20.03,6.38,19.58,23.63,1.49
2022-02-01 04:00:00,2,527.38,0.43,38.04,22.53,5.78,16.38,20.04,1.42
2022-02-01 05:00:00,2,520.71,0.59,37.01,20.92,5.84,15.22,18.64,1.65
2022-02-01 06:00:00,3,647.54,3.38,48.67,8.94,8.94,22.13,26.51,2.63
2022-02-01 07:00:00,2,587.46,1.69,46.61,13.95,8.58,19.19,23.63,2.69
2022-02-01 08:00:00,2,560.76,1.38,43.53,15.56,7.99,17.34,21.48,2.6
2022-02-01 09:00:00,2,514.03,0.89,37.36,21.28,7.09,14.48,18.03,2.37
2022-02-01 10:00:00,2,447.27,0.8,29.82,30.76,5.96,11.09,14.02,2.01
2022-02-01 11:00:00,1,420.57,0.94,27.08,36.48,5.72,9.61,12.38,1.88
2022-02-01 12:00:00,1,407.22,0.87,26.05,42.2,5.66,8.72,11.53,1.84
2022-02-01 13:00:00,1,397.21,0.66,25.02,48.64,5.72,8.23,11.05,1.71
2022-02-01 14:00:00,1,393.87,0.52,25.36,50.78,6.26,8.1,11.1,1.68
2022-02-01 15:00:00,1,393.87,0.35,26.39,51.5,6.74,8.35,12.0,1.69
2022-02-01 16:00:00,1,403.88,0.18,28.79,50.07,7.09,8.91,13.41,1.82
2022-02-01 17:00:00,2,433.92,0.05,32.9,45.78,7.51,10.3,15.52,2.06
2022-02-01 18:00:00,2,487.33,0.07,37.7,38.98,8.23,12.86,18.24,2.41
2022-02-01 19:00:00,2,527.38,0.15,40.78,33.26,8.7,14.8,20.27,2.69
2022-02-01 20:00:00,2,527.38,0.17,39.41,31.83,8.34,14.81,20.09,2.66
2022-02-01 21:00:00,2,527.38,0.21,38.73,30.04,8.23,14.93,19.99,2.63
2022-02-01 22:00:00,2,480.65,0.13,33.93,32.9,7.39,12.72,17.29,2.34
2022-02-01 23:00:00,1,377.18,0.02,22.96,42.56,5.54,7.79,11.51,1.73
2022-02-02 00:00:00,1,340.46,0.02,19.19,45.42,5.01,6.33,9.65,1.6
2022-02-02 01:00:00,1,330.45,0.01,17.99,46.49,4.89,5.93,9.23,1.55
2022-02-02 02:00:00,1,323.77,0.01,17.14,46.49,4.95,5.59,8.91,1.54
2022-02-02 03:00:00,1,320.43,0.01,16.79,47.21,5.07,5.32,8.68,1.52
2022-02-02 04:00:00,1,317.1,0.01,16.62,47.21,5.13,5.17,8.45,1.52
2022-02-02 05:00:00,1,340.46,0.02,19.71,43.27,5.66,6.09,9.42,1.68
2022-02-02 06:00:00,2,467.3,0.28,34.27,27.89,8.11,11.94,16.04,2.44
2022-02-02 07:00:00,2,574.11,1.42,46.61,14.66,10.13,17.12,21.95,3.01
2022-02-02 08:00:00,2,594.14,2.12,48.67,11.0,10.73,18.15,23.05,3.1
2022-02-02 09:00:00,2,580.79,2.57,46.61,13.05,10.85,17.43,22.21,3.07
2022-02-02 10:00:00,2,540.73,3.63,40.44,19.31,10.49,15.2,19.5,2.88
2022-02-02 11:00:00,2,487.33,3.91,35.3,24.68,10.13,12.58,16.35,2.85
2022-02-02 12:00:00,2,447.27,3.19,32.22,27.89,9.78,10.55,13.87,2.82
2022-02-02 13:00:00,1,423.91,2.24,30.16,32.19,9.06,9.06,11.94,2.69
